time_idx,Real,predict
9985,0.156,0.255
9986,0.142,0.155
9987,0.159,0.14
9988,0.156,0.142
9989,0.146,0.147
9990,0.183,0.15
9991,0.264,0.156
9992,0.776,0.159
9993,0.268,0.163
9994,0.211,0.166
9995,0.268,0.168
9996,0.236,0.169
9997,0.242,0.17
9998,0.255,0.171
9999,0.26,0.172
10000,0.242,0.173
10001,0.333,0.174
10002,0.34,0.174
10003,0.455,0.174
10004,0.542,0.174
10005,0.59,0.173
10006,0.418,0.172
10007,0.27,0.172
10008,0.169,0.171
10009,0.16,0.171
10010,0.148,0.17
10011,0.162,0.169
10012,0.157,0.169
10013,0.154,0.168
10014,0.32,0.167
10015,0.242,0.166
10016,0.2,0.166
10017,0.16,0.165
10018,0.143,0.165
10019,0.157,0.164
10020,0.15,0.164
10021,0.151,0.163
10022,0.158,0.162
10023,0.147,0.162
10024,0.157,0.161
10025,0.235,0.161
10026,0.153,0.161
10027,0.158,0.161
10028,0.143,0.161
10029,0.157,0.16
10030,0.144,0.16
10031,0.157,0.159
10032,0.155,0.158
10033,0.146,0.158
10034,0.159,0.158
10035,0.149,0.158
10036,0.158,0.158
10037,0.145,0.158
10038,0.159,0.158
10039,0.237,0.158
10040,0.172,0.158
10041,0.152,0.157
10042,0.152,0.156
10043,0.157,0.155
10044,0.144,0.156
10045,0.158,0.156
10046,0.143,0.157
10047,0.161,0.157
10048,0.142,0.157
10049,0.247,0.157
10050,0.142,0.157
10051,0.159,0.156
10052,0.144,0.155
10053,0.157,0.154
10054,0.149,0.155
10055,0.152,0.155
10056,0.156,0.156
10057,0.147,0.156
10058,0.158,0.157
10059,0.149,0.157
10060,0.159,0.157
10061,0.146,0.156
10062,0.158,0.155
10063,0.236,0.154
10064,0.169,0.154
10065,0.147,0.155
10066,0.159,0.155
10067,0.143,0.156
10068,0.158,0.157
10069,0.15,0.157
10070,0.152,0.157
10071,0.161,0.156
10072,0.143,0.155
10073,0.245,0.154
10074,0.142,0.154
10075,0.156,0.155
10076,0.142,0.155
10077,0.243,0.156
10078,0.222,0.156
10079,0.29,0.157
10080,0.158,0.157
10081,0.144,0.156
10082,0.159,0.156
10083,0.149,0.155
10084,0.171,0.155
10085,0.151,0.155
10086,0.226,0.155
10087,0.432,0.156
10088,1.163,0.156
10089,0.714,0.157
10090,0.143,0.157
10091,0.484,0.157
10092,0.357,0.156
10093,0.301,0.155
10094,0.158,0.155
10095,0.146,0.155
10096,0.157,0.155
10097,0.242,0.156
10098,0.161,0.156
10099,0.569,0.157
10100,0.572,0.157
10101,0.321,0.157
10102,0.249,0.157
10103,0.166,0.156
10104,0.164,0.156
10105,0.147,0.156
10106,0.162,0.156
10107,0.154,0.156
10108,0.162,0.157
10109,0.152,0.157
10110,0.182,0.157
10111,0.247,0.158
10112,0.18,0.157
10113,0.161,0.157
10114,0.143,0.157
10115,0.157,0.156
10116,0.144,0.156
10117,0.158,0.157
10118,0.144,0.157
10119,0.161,0.157
10120,0.143,0.158
10121,0.248,0.158
10122,0.148,0.158
10123,0.158,0.158
10124,0.149,0.157
10125,0.152,0.157
10126,0.338,0.157
10127,0.258,0.157
10128,0.164,0.157
10129,0.145,0.158
10130,0.162,0.158
10131,0.15,0.158
10132,0.161,0.158
10133,0.144,0.158
10134,0.373,0.158
10135,0.272,0.158
10136,0.378,0.158
10137,0.155,0.158
10138,0.158,0.158
10139,0.144,0.158
10140,0.155,0.158
10141,0.147,0.159
10142,0.154,0.159
10143,0.155,0.159
10144,0.149,0.159
10145,0.242,0.158
10146,0.146,0.158
10147,0.325,0.158
10148,0.661,0.158
10149,0.648,0.158
10150,0.45,0.159
10151,0.356,0.159
10152,0.118,0.159
