time_idx,Real,predict
9985,0.211,0.209
9986,0.21,0.204
9987,0.15,0.189
9988,0.216,0.202
9989,0.182,0.188
9990,0.176,0.201
9991,0.213,0.196
9992,0.147,0.199
9993,0.263,0.2
9994,0.248,0.198
9995,0.156,0.199
9996,0.211,0.197
9997,0.167,0.199
9998,0.191,0.198
9999,0.215,0.199
10000,2.383,0.199
10001,1.445,0.198
10002,0.592,0.199
10003,0.757,0.199
10004,0.369,0.199
10005,0.204,0.199
10006,0.212,0.199
10007,0.248,0.199
10008,0.195,0.199
10009,0.262,0.199
10010,0.237,0.199
10011,0.176,0.199
10012,0.214,0.199
10013,0.199,0.199
10014,0.222,0.199
10015,0.207,0.199
10016,0.151,0.199
10017,0.211,0.199
10018,0.166,0.199
10019,0.19,0.199
10020,0.212,0.199
10021,0.147,0.199
10022,0.235,0.199
10023,0.247,0.199
10024,0.221,0.199
10025,0.235,0.199
10026,0.148,0.199
10027,0.21,0.199
10028,0.201,0.199
10029,0.154,0.199
10030,0.21,0.199
10031,0.164,0.199
10032,0.191,0.199
10033,0.21,0.199
10034,0.148,0.199
10035,0.212,0.199
10036,0.179,0.199
10037,0.178,0.199
10038,0.243,0.199
10039,0.345,0.199
10040,0.147,0.199
10041,0.213,0.199
10042,0.185,0.199
10043,0.171,0.199
10044,0.208,0.199
10045,0.15,0.199
10046,0.206,0.199
10047,0.206,0.198
10048,0.149,0.198
10049,0.208,0.198
10050,0.175,0.198
10051,0.181,0.198
10052,0.21,0.198
10053,0.145,0.198
10054,0.208,0.198
10055,0.202,0.198
10056,0.154,0.198
10057,0.21,0.198
10058,0.17,0.198
10059,0.188,0.198
10060,0.213,0.198
10061,0.148,0.198
10062,0.21,0.198
10063,0.189,0.198
10064,0.165,0.198
10065,0.21,0.198
10066,0.155,0.198
10067,0.204,0.198
10068,0.21,0.198
10069,0.15,0.198
10070,0.234,0.198
10071,0.766,0.198
10072,1.846,0.198
10073,2.77,0.198
10074,3.799,0.198
10075,0.289,0.198
10076,0.209,0.198
10077,0.146,0.198
10078,0.21,0.198
10079,0.2,0.198
10080,0.156,0.198
10081,0.211,0.198
10082,0.176,0.198
10083,0.227,0.198
10084,0.26,0.198
10085,0.166,0.198
10086,0.211,0.198
10087,0.203,0.198
10088,0.152,0.198
10089,0.211,0.198
10090,0.173,0.198
10091,0.185,0.198
10092,0.211,0.198
10093,0.147,0.198
10094,0.212,0.198
10095,0.276,0.198
10096,0.202,0.198
10097,0.26,0.198
10098,0.188,0.198
10099,0.184,0.198
10100,0.208,0.198
10101,0.143,0.198
10102,0.209,0.198
10103,0.193,0.198
10104,0.161,0.198
10105,0.209,0.198
10106,0.159,0.198
10107,0.195,0.198
10108,0.208,0.198
10109,0.146,0.198
10110,0.214,0.198
10111,0.232,0.198
10112,0.197,0.198
10113,0.207,0.198
10114,0.148,0.198
10115,0.474,0.197
10116,0.718,0.197
10117,0.318,0.197
10118,0.258,0.197
10119,0.198,0.197
10120,0.164,0.197
10121,0.209,0.197
10122,0.184,0.197
10123,0.35,0.197
10124,0.183,0.197
10125,0.21,0.197
10126,0.161,0.197
10127,0.194,0.197
10128,0.206,0.197
10129,0.147,0.197
10130,0.209,0.197
10131,0.198,0.197
10132,0.158,0.197
10133,0.21,0.197
10134,0.23,0.197
10135,0.218,0.197
10136,0.207,0.197
10137,0.146,0.197
10138,0.208,0.197
10139,0.194,0.197
10140,0.156,0.197
10141,0.206,0.197
10142,0.169,0.197
10143,0.186,0.197
10144,0.228,0.197
10145,0.197,0.197
10146,0.257,0.197
10147,0.221,0.197
10148,0.155,0.197
10149,0.206,0.197
10150,0.167,0.197
10151,0.187,0.197
10152,0.076,0.197
